CCC[C:1](=O)C(C)C,-29.0409006173
CO[C:1](=O)Cc1ccccc1,-28.8398140284
CC[C+:1](c1ccccc1)C(C)C,3.512056122437558
CC(C)(C)C[C+:1](c1ccccc1)C(C)(C)C,0.0572950667
CCC[N+](=[C:1](C)CC)CCC,-14.7012322635
CCC(C(C)C)[C:1](=O)CC,-34.633366748818716
CCC(C)[C:1](=O)OC(C)CC,-31.5982414314
CC(C)C[C:1](=O)OC,-30.5480170829
CCC[O+]=[CH:1]C(C)C,3.0855987485
C[C:1](=[NH2+])Cc1ccccc1,-9.0763525929
CCC[C:1](=O)N(C)C,-35.156293315
CCC[CH:1]=C(CC)C(=O)CC,-22.1746135232
C[C:1](=NC)C,-34.2356471643
CCC[CH:1]=N,-32.2643685452
CCCN(Cc1ccccc1)[CH:1]=O,-34.8396636647
CC[C:1](=C[N+](=O)[O-])C(C)C,-16.7216207434
CCC(C(C)C)[C:1](=O)CC,-34.633366748818716
CC[N+](=[CH2:1])CC,-6.8063797063
CCC[C:1](=C(C)C#N)C,-25.8330925441
CC[C:1](=C(C)C(=O)C)C,-23.311991258172995
CC(C)[O+]=[CH2:1],7.6724414822
CC(C)C[C:1](=O)C(C)(C)C,-30.8904026891
CCC[C:1](=[OH+])C(C)C,-0.6326000311820912
CCC(CC)[C+:1](c1ccccc1)c2ccccc2,-0.4451436355
CCCC(=[C:1](C)CC)C#N,-26.1409134523
CC[CH+:1]C=C,9.6227654383
CCC[O+]=[C:1](CC)CC,-2.6653797634
CCC[C:1](=C(CC)C(=O)CC)CC,-26.0741972744
CC(C)[CH:1]=O,-24.7799447934
CCC=C[CH+:1]c1ccccc1,2.0623498701
CCC[C+:1](CC)CCC,5.4979087915
CCC[C:1](=O)CC(C)(C)C,-30.2871626506
CCCC(=C[C+:1](C)CCC)C,-1.363859776
CCCC=C[C+:1](C)CCC,2.182185955010431
CCC[C:1](=O)N(C)CCC,-36.2161845641
CCCO[C:1](=O)Cc1ccccc1,-29.0343150272
c1ccc(cc1)[CH+:1]c2ccccc2,6.5599557506
C[C+:1](Cc1ccccc1)Cc2ccccc2,9.9389315305
CCCC(=[C:1](CC)CC)[N+](=O)[O-],-16.561773642468776
C[CH:1]=[O+]Cc1ccccc1,3.4780308621
CCC[C:1](=C[N+](=O)[O-])CCC,-14.9287495691
CC(C)(C)[CH:1]=N,-32.7492535488
CCC[C:1](=O)NCCC,-36.0963000382
CC[C:1](=[O+]CC)C(C)C,-2.0735326703
CC(C)[C+:1](c1ccccc1)C(C)(C)C,0.7400379707
CCCC(=[C:1](C(C)C)C(C)C)C#N,-27.65570142
CCN=[CH:1]C(C)C,-34.8378502806
CCC(=[CH:1]C)C(=O)CC,-22.0765165408
[CH2:1]=O,-20.1779979705
CCC[C+:1](C)C=C(C)CC,-0.2568795708
CC(C)(C)[C:1](=O)c1ccccc1,-25.9087756091
CCC(CC)[C:1](=O)OCC(C)C,-32.2028972223
CCC(C)[C:1](=O)C(C)(C)C,-31.3451671915
CCCC(=C[CH+:1]C)CC,3.0689007518
CCC[C:1](=C(CCC)[N+](=O)[O-])c1ccccc1,-18.0865220344
CCC[C:1](=C(CC)[N+](=O)[O-])CC,-16.42576064594007
CC(C)C[C:1](=O)OCC(C)C,-31.1707697511
CC(C)(C)[CH:1]=[NH2+],-7.6468779091
CCC[C+:1](C)Cc1ccccc1,8.1155802376
CCC[C:1](=[O+]C)CCC,-3.3037577906
C[C+:1](C)C,8.2243448202
CCC(=O)C(=[CH2:1])C,-20.3026695684
C[CH:1]=CC(=O)c1ccccc1,-17.9577389084
CC(C)[C:1](=O)C(C)(C)C,-32.0833036885
CCC[C:1](=C(C#N)C(C)C)C,-27.1505104334
CCC[C:1](=O)c1ccccc1,-26.3949979475
CCC[CH+:1]C=C(C)C,3.366022616861402
CCC[CH:1]=C(C)C=O,-18.2083616317
CCCN(C)[C:1](=O)C,-34.6446625922
CCC[C:1](=C(C)C(=O)C)CC,-24.1488104455
CC(C)[CH:1]=[OH+],4.358163269572856
C[CH:1]=C(C)C(=O)c1ccccc1,-19.5786077179
CCC[CH+:1]C=CCC,5.5064199633
CC(C)(C)C[CH:1]=O,-26.95925888947555
CC(C)C[C+:1](Cc1ccccc1)C(C)(C)C,4.0360286299
CCC[C:1](=C[N+](=O)[O-])CC,-14.7460786914
CC[C:1](=C(C)C#N)C,-25.7110348786
